"","stimuliShown","stim1","stim2","pair_type","response","reward","ID","participant","stim_chosen","typeOfChoice","highChosen","riskChosen","forced","choices","win","correct","risky","trial","trial_cont","trial_id","block_soc","trial_n","trigger_integer","eye_choice","left_rew_dbl","right_rew_dbl"
"15430",12,1,2,"both_high","0",76,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,12,12,12,"baseline",12,12,"0",76,55
"15431",32,3,2,"different","0",13,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,13,13,13,"baseline",13,32,"0",13,56
"15432",32,3,2,"different","0",41,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,14,14,14,"baseline",14,32,"0",41,59
"15433",34,3,4,"both_low","0",40,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,15,15,15,"baseline",15,34,"0",40,38
"15434",32,3,2,"different","1",63,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,16,16,16,"baseline",16,32,"1",47,63
"15435",14,1,4,"different","0",29,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,17,17,17,"baseline",17,14,"0",29,38
"15436",43,4,3,"both_low","1",36,"sub-036","sub-036",3,6,NA,1,0,0,-1,NA,1,18,18,18,"baseline",18,43,"1",41,36
"15437",12,1,2,"both_high","0",83,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,19,19,19,"baseline",19,12,"0",83,51
"15438",12,1,2,"both_high","1",69,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,20,20,20,"baseline",20,12,"1",82,69
"15439",43,4,3,"both_low","0",35,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,21,21,21,"baseline",21,43,"0",35,22
"15440",41,4,1,"different","1",37,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,22,22,22,"baseline",22,41,"1",34,37
"15441",23,2,3,"different","0",65,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,23,23,23,"baseline",23,23,"0",65,37
"15442",31,3,1,"different","1",51,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,24,24,24,"baseline",24,31,"1",58,51
"15443",42,4,2,"different","1",63,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,25,25,25,"baseline",25,42,"1",50,63
"15444",13,1,3,"different","1",21,"sub-036","sub-036",3,2,0,NA,0,0,NA,0,NA,26,26,26,"baseline",26,13,"1",93,21
"15445",13,1,3,"different","0",61,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,27,27,27,"baseline",27,13,"0",61,54
"15446",21,2,1,"both_high","0",62,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,28,28,28,"baseline",28,21,"0",62,58
"15447",12,1,2,"both_high","0",53,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,29,29,29,"baseline",29,12,"0",53,64
"15448",14,1,4,"different","1",40,"sub-036","sub-036",4,3,0,NA,0,0,NA,0,NA,30,30,30,"baseline",30,14,"1",27,40
"15449",23,2,3,"different","0",55,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,31,31,31,"baseline",31,23,"0",55,28
"15450",23,2,3,"different","0",65,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,32,32,32,"baseline",32,23,"0",65,23
"15451",34,3,4,"both_low","0",34,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,33,33,33,"baseline",33,34,"0",34,49
"15452",21,2,1,"both_high","0",66,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,34,34,34,"baseline",34,21,"0",66,52
"15453",14,1,4,"different","0",72,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,35,35,35,"baseline",35,14,"0",72,42
"15454",14,1,4,"different","0",82,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,36,36,36,"baseline",36,14,"0",82,37
"15455",12,1,2,"both_high","0",68,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,37,37,37,"baseline",37,12,"0",68,52
"15456",43,4,3,"both_low","0",44,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,38,38,38,"baseline",38,43,"0",44,68
"15457",42,4,2,"different","1",52,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,39,39,39,"baseline",39,42,"1",36,52
"15458",34,3,4,"both_low","0",38,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,40,40,40,"baseline",40,34,"0",38,49
"15459",31,3,1,"different","1",91,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,41,41,41,"baseline",41,31,"1",25,91
"15460",14,1,4,"different","1",50,"sub-036","sub-036",4,3,0,NA,0,0,NA,0,NA,42,42,42,"baseline",42,14,"1",78,50
"15461",41,4,1,"different","1",34,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,43,43,43,"baseline",43,41,"1",41,34
"15462",13,1,3,"different","0",39,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,44,44,44,"baseline",44,13,"0",39,64
"15463",14,1,4,"different","0",48,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,45,45,45,"baseline",45,14,"0",48,42
"15464",43,4,3,"both_low","0",47,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,46,46,46,"baseline",46,43,"0",47,14
"15465",42,4,2,"different","1",62,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,47,47,47,"baseline",47,42,"1",45,62
"15466",14,1,4,"different","0",72,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,48,48,48,"baseline",48,14,"0",72,32
"15467",13,1,3,"different","1",61,"sub-036","sub-036",3,2,0,NA,0,0,NA,0,NA,49,49,49,"baseline",49,13,"1",86,61
"15468",31,3,1,"different","0",69,"sub-036","sub-036",3,2,0,NA,0,1,NA,0,NA,50,50,50,"baseline",50,31,"0",69,87
"15469",32,3,2,"different","1",62,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,51,51,51,"baseline",51,32,"1",28,62
"15470",41,4,1,"different","0",35,"sub-036","sub-036",4,3,0,NA,0,1,NA,0,NA,52,52,52,"baseline",52,41,"0",35,57
"15471",42,4,2,"different","1",51,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,53,53,53,"baseline",53,42,"1",46,51
"15472",23,2,3,"different","0",55,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,54,54,54,"baseline",54,23,"0",55,35
"15473",41,4,1,"different","1",81,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,55,55,55,"baseline",55,41,"1",34,81
"15474",21,2,1,"both_high","0",64,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,56,56,56,"baseline",56,21,"0",64,41
"15475",14,1,4,"different","1",43,"sub-036","sub-036",4,3,0,NA,0,0,NA,0,NA,57,57,57,"baseline",57,14,"1",80,43
"15476",21,2,1,"both_high","0",57,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,58,58,58,"baseline",58,21,"0",57,48
"15477",42,4,2,"different","0",47,"sub-036","sub-036",4,5,0,NA,0,1,NA,0,NA,59,59,59,"baseline",59,42,"0",47,54
"15478",13,1,3,"different","1",23,"sub-036","sub-036",3,2,0,NA,0,0,NA,0,NA,60,60,60,"baseline",60,13,"1",47,23
"15479",14,1,4,"different","0",73,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,61,61,61,"baseline",61,14,"0",73,45
"15480",23,2,3,"different","0",58,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,62,62,62,"baseline",62,23,"0",58,46
"15481",14,1,4,"different","0",55,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,63,63,63,"baseline",63,14,"0",55,36
"15482",12,1,2,"both_high","0",62,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,64,64,64,"baseline",64,12,"0",62,61
"15483",32,3,2,"different","0",52,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,65,65,65,"baseline",65,32,"0",52,61
"15484",13,1,3,"different","0",43,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,66,66,66,"baseline",66,13,"0",43,34
"15485",41,4,1,"different","0",35,"sub-036","sub-036",4,3,0,NA,0,1,NA,0,NA,67,67,67,"baseline",67,41,"0",35,58
"15486",14,1,4,"different","0",77,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,68,68,68,"baseline",68,14,"0",77,45
"15487",24,2,4,"different","0",56,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,69,69,69,"baseline",69,24,"0",56,49
"15488",24,2,4,"different","1",32,"sub-036","sub-036",4,5,0,NA,0,0,NA,0,NA,70,70,70,"baseline",70,24,"1",64,32
"15489",42,4,2,"different","1",59,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,71,71,71,"baseline",71,42,"1",44,59
"15490",13,1,3,"different","0",56,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,72,72,72,"baseline",72,13,"0",56,40
"15491",31,3,1,"different","0",62,"sub-036","sub-036",3,2,0,NA,0,1,NA,0,NA,73,73,73,"baseline",73,31,"0",62,66
"15492",32,3,2,"different","0",66,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,74,74,74,"baseline",74,32,"0",66,61
"15493",24,2,4,"different","0",70,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,75,75,75,"baseline",75,24,"0",70,46
"15494",34,3,4,"both_low","0",31,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,76,76,76,"baseline",76,34,"0",31,37
"15495",31,3,1,"different","1",65,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,77,77,77,"baseline",77,31,"1",55,65
"15496",31,3,1,"different","1",50,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,78,78,78,"baseline",78,31,"1",52,50
"15497",24,2,4,"different","0",53,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,79,79,79,"baseline",79,24,"0",53,33
"15498",13,1,3,"different","0",74,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,80,80,80,"baseline",80,13,"0",74,57
"15499",24,2,4,"different","1",43,"sub-036","sub-036",4,5,0,NA,0,0,NA,0,NA,81,81,81,"baseline",81,24,"1",68,43
"15500",41,4,1,"different","1",59,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,82,82,82,"baseline",82,41,"1",39,59
"15501",31,3,1,"different","0",31,"sub-036","sub-036",3,2,0,NA,0,1,NA,0,NA,83,83,83,"baseline",83,31,"0",31,33
"15502",21,2,1,"both_high","0",60,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,84,84,84,"baseline",84,21,"0",60,73
"15503",31,3,1,"different","1",38,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,85,85,85,"baseline",85,31,"1",45,38
"15504",24,2,4,"different","0",58,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,86,86,86,"baseline",86,24,"0",58,35
"15505",32,3,2,"different","0",59,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,87,87,87,"baseline",87,32,"0",59,56
"15506",43,4,3,"both_low","0",42,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,88,88,88,"baseline",88,43,"0",42,67
"15507",13,1,3,"different","0",77,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,89,89,89,"baseline",89,13,"0",77,24
"15508",32,3,2,"different","1",65,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,90,90,90,"baseline",90,32,"1",17,65
"15509",41,4,1,"different","0",33,"sub-036","sub-036",4,3,0,NA,0,1,NA,0,NA,91,91,91,"baseline",91,41,"0",33,40
"15510",42,4,2,"different","1",60,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,92,92,92,"baseline",92,42,"1",34,60
"15511",43,4,3,"both_low","1",42,"sub-036","sub-036",3,6,NA,1,0,0,-1,NA,1,93,93,93,"baseline",93,43,"1",40,42
"15512",32,3,2,"different","0",42,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,94,94,94,"baseline",94,32,"0",42,63
"15513",21,2,1,"both_high","0",52,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,95,95,95,"baseline",95,21,"0",52,50
"15514",23,2,3,"different","0",50,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,96,96,96,"baseline",96,23,"0",50,51
"15515",41,4,1,"different","0",40,"sub-036","sub-036",4,3,0,NA,0,1,NA,0,NA,97,97,97,"baseline",97,41,"0",40,45
"15516",43,4,3,"both_low","1",30,"sub-036","sub-036",3,6,NA,1,0,0,-1,NA,1,98,98,98,"baseline",98,43,"1",42,30
"15517",12,1,2,"both_high","1",60,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,99,99,99,"baseline",99,12,"1",69,60
"15518",43,4,3,"both_low","1",56,"sub-036","sub-036",3,6,NA,1,0,0,-1,NA,1,100,100,100,"baseline",100,43,"1",36,56
"15519",34,3,4,"both_low","0",60,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,101,101,101,"baseline",101,34,"0",60,40
"15520",31,3,1,"different","0",37,"sub-036","sub-036",3,2,0,NA,0,1,NA,0,NA,102,102,102,"baseline",102,31,"0",37,70
"15521",24,2,4,"different","1",33,"sub-036","sub-036",4,5,0,NA,0,0,NA,0,NA,103,103,103,"baseline",103,24,"1",53,33
"15522",41,4,1,"different","1",71,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,104,104,104,"baseline",104,41,"1",39,71
"15523",14,1,4,"different","1",47,"sub-036","sub-036",4,3,0,NA,0,0,NA,0,NA,105,105,105,"baseline",105,14,"1",67,47
"15524",41,4,1,"different","1",52,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,106,106,106,"baseline",106,41,"1",46,52
"15525",12,1,2,"both_high","1",58,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,107,107,107,"baseline",107,12,"1",79,58
"15526",21,2,1,"both_high","1",69,"sub-036","sub-036",1,1,NA,1,0,0,1,NA,1,108,108,108,"baseline",108,21,"1",55,69
"15527",34,3,4,"both_low","0",32,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,109,109,109,"baseline",109,34,"0",32,34
"15528",13,1,3,"different","0",70,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,110,110,110,"baseline",110,13,"0",70,48
"15529",42,4,2,"different","0",48,"sub-036","sub-036",4,5,0,NA,0,1,NA,0,NA,111,111,111,"baseline",111,42,"0",48,57
"15530",32,3,2,"different","0",36,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,112,112,112,"baseline",112,32,"0",36,54
"15531",13,1,3,"different","1",9,"sub-036","sub-036",3,2,0,NA,0,0,NA,0,NA,113,113,113,"baseline",113,13,"1",89,9
"15532",42,4,2,"different","0",45,"sub-036","sub-036",4,5,0,NA,0,1,NA,0,NA,114,114,114,"baseline",114,42,"0",45,53
"15533",21,2,1,"both_high","1",63,"sub-036","sub-036",1,1,NA,1,0,0,1,NA,1,115,115,115,"baseline",115,21,"1",69,63
"15534",23,2,3,"different","1",33,"sub-036","sub-036",3,4,0,NA,0,0,NA,0,NA,116,116,116,"baseline",116,23,"1",62,33
"15535",43,4,3,"both_low","0",48,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,117,117,117,"baseline",117,43,"0",48,7
"15536",23,2,3,"different","0",64,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,118,118,118,"baseline",118,23,"0",64,44
"15537",31,3,1,"different","1",49,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,119,119,119,"baseline",119,31,"1",32,49
"15538",41,4,1,"different","1",47,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,120,120,120,"baseline",120,41,"1",28,47
"15539",42,4,2,"different","0",44,"sub-036","sub-036",4,5,0,NA,0,1,NA,0,NA,121,121,121,"baseline",121,42,"0",44,57
"15540",12,1,2,"both_high","1",68,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,122,122,122,"baseline",122,12,"1",36,68
"15541",13,1,3,"different","0",46,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,123,123,123,"baseline",123,13,"0",46,16
"15542",21,2,1,"both_high","1",45,"sub-036","sub-036",1,1,NA,1,0,0,1,NA,1,124,124,124,"baseline",124,21,"1",66,45
"15543",32,3,2,"different","1",59,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,125,125,125,"baseline",125,32,"1",43,59
"15544",21,2,1,"both_high","0",57,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,126,126,126,"baseline",126,21,"0",57,54
"15545",41,4,1,"different","1",62,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,127,127,127,"baseline",127,41,"1",37,62
"15546",14,1,4,"different","1",46,"sub-036","sub-036",4,3,0,NA,0,0,NA,0,NA,128,128,128,"baseline",128,14,"1",65,46
"15547",12,1,2,"both_high","1",67,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,129,129,129,"baseline",129,12,"1",43,67
"15548",21,2,1,"both_high","0",67,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,130,130,130,"baseline",130,21,"0",67,51
"15549",43,4,3,"both_low","1",71,"sub-036","sub-036",3,6,NA,1,0,0,-1,NA,1,131,131,131,"baseline",131,43,"1",29,71
"15550",32,3,2,"different","1",49,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,132,132,132,"baseline",132,32,"1",12,49
"15551",24,2,4,"different","1",31,"sub-036","sub-036",4,5,0,NA,0,0,NA,0,NA,133,133,133,"baseline",133,24,"1",62,31
"15552",23,2,3,"different","0",66,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,134,134,134,"baseline",134,23,"0",66,19
"15553",32,3,2,"different","1",58,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,135,135,135,"baseline",135,32,"1",73,58
"15554",34,3,4,"both_low","0",49,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,136,136,136,"baseline",136,34,"0",49,40
"15555",12,1,2,"both_high","0",54,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,137,137,137,"baseline",137,12,"0",54,65
"15556",31,3,1,"different","1",64,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,138,138,138,"baseline",138,31,"1",53,64
"15557",41,4,1,"different","0",43,"sub-036","sub-036",4,3,0,NA,0,1,NA,0,NA,139,139,139,"baseline",139,41,"0",43,31
"15558",24,2,4,"different","1",36,"sub-036","sub-036",4,5,0,NA,0,0,NA,0,NA,140,140,140,"baseline",140,24,"1",59,36
"15559",21,2,1,"both_high","1",75,"sub-036","sub-036",1,1,NA,1,0,0,1,NA,1,141,141,141,"baseline",141,21,"1",69,75
"15560",23,2,3,"different","1",49,"sub-036","sub-036",3,4,0,NA,0,0,NA,0,NA,142,142,142,"baseline",142,23,"1",63,49
"15561",34,3,4,"both_low","1",39,"sub-036","sub-036",4,6,NA,0,0,0,-1,NA,0,143,143,143,"baseline",143,34,"1",57,39
"15562",23,2,3,"different","0",54,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,144,144,144,"baseline",144,23,"0",54,53
"15563",12,1,2,"both_high","1",57,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,145,145,145,"baseline",145,12,"1",68,57
"15564",12,1,2,"both_high","0",32,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,146,146,146,"baseline",146,12,"0",32,48
"15565",21,2,1,"both_high","0",63,"sub-036","sub-036",2,1,NA,0,0,1,1,NA,0,147,147,147,"baseline",147,21,"0",63,55
"15566",12,1,2,"both_high","1",64,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,148,148,148,"baseline",148,12,"1",57,64
"15567",13,1,3,"different","0",75,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,149,149,149,"baseline",149,13,"0",75,45
"15568",34,3,4,"both_low","1",42,"sub-036","sub-036",4,6,NA,0,0,0,-1,NA,0,150,150,150,"baseline",150,34,"1",11,42
"15569",34,3,4,"both_low","1",44,"sub-036","sub-036",4,6,NA,0,0,0,-1,NA,0,151,151,151,"baseline",151,34,"1",18,44
"15570",43,4,3,"both_low","0",37,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,152,152,152,"baseline",152,43,"0",37,25
"15571",21,2,1,"both_high","1",38,"sub-036","sub-036",1,1,NA,1,0,0,1,NA,1,153,153,153,"baseline",153,21,"1",59,38
"15572",32,3,2,"different","0",48,"sub-036","sub-036",3,4,0,NA,0,1,NA,0,NA,154,154,154,"baseline",154,32,"0",48,60
"15573",34,3,4,"both_low","1",43,"sub-036","sub-036",4,6,NA,0,0,0,-1,NA,0,155,155,155,"baseline",155,34,"1",35,43
"15574",41,4,1,"different","1",44,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,156,156,156,"baseline",156,41,"1",30,44
"15575",31,3,1,"different","1",64,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,157,157,157,"baseline",157,31,"1",46,64
"15576",32,3,2,"different","1",72,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,158,158,158,"baseline",158,32,"1",43,72
"15577",31,3,1,"different","1",59,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,159,159,159,"baseline",159,31,"1",29,59
"15578",24,2,4,"different","0",50,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,160,160,160,"baseline",160,24,"0",50,36
"15579",43,4,3,"both_low","0",38,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,161,161,161,"baseline",161,43,"0",38,38
"15580",24,2,4,"different","0",70,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,162,162,162,"baseline",162,24,"0",70,51
"15581",24,2,4,"different","0",60,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,163,163,163,"baseline",163,24,"0",60,41
"15582",42,4,2,"different","1",56,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,164,164,164,"baseline",164,42,"1",31,56
"15583",43,4,3,"both_low","0",41,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,165,165,165,"baseline",165,43,"0",41,27
"15584",31,3,1,"different","1",60,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,166,166,166,"baseline",166,31,"1",62,60
"15585",24,2,4,"different","0",61,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,167,167,167,"baseline",167,24,"0",61,32
"15586",42,4,2,"different","1",71,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,168,168,168,"baseline",168,42,"1",38,71
"15587",13,1,3,"different","0",66,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,169,169,169,"baseline",169,13,"0",66,63
"15588",41,4,1,"different","1",60,"sub-036","sub-036",1,3,1,NA,0,0,NA,1,NA,170,170,170,"baseline",170,41,"1",43,60
"15589",13,1,3,"different","0",56,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,171,171,171,"baseline",171,13,"0",56,30
"15590",21,2,1,"both_high","1",61,"sub-036","sub-036",1,1,NA,1,0,0,1,NA,1,172,172,172,"baseline",172,21,"1",56,61
"15591",43,4,3,"both_low","1",26,"sub-036","sub-036",3,6,NA,1,0,0,-1,NA,1,173,173,173,"baseline",173,43,"1",42,26
"15592",23,2,3,"different","0",58,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,174,174,174,"baseline",174,23,"0",58,44
"15593",42,4,2,"different","1",60,"sub-036","sub-036",2,5,1,NA,0,0,NA,1,NA,175,175,175,"baseline",175,42,"1",31,60
"15594",23,2,3,"different","0",66,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,176,176,176,"baseline",176,23,"0",66,39
"15595",31,3,1,"different","1",42,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,177,177,177,"baseline",177,31,"1",50,42
"15596",24,2,4,"different","0",61,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,178,178,178,"baseline",178,24,"0",61,40
"15597",24,2,4,"different","0",68,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,179,179,179,"baseline",179,24,"0",68,38
"15598",14,1,4,"different","1",39,"sub-036","sub-036",4,3,0,NA,0,0,NA,0,NA,180,180,180,"baseline",180,14,"1",63,39
"15599",34,3,4,"both_low","0",17,"sub-036","sub-036",3,6,NA,1,0,1,-1,NA,1,1,1,181,"out-group",1,34,"0",17,37
"15600",21,2,1,"both_high","1",59,"sub-036","sub-036",1,1,NA,1,0,0,1,NA,1,2,2,182,"out-group",2,21,"1",50,59
"15601",24,2,4,"different","0",48,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,3,3,183,"out-group",3,24,"0",48,43
"15602",43,4,3,"both_low","0",42,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,4,4,184,"out-group",4,43,"0",42,22
"15603",14,1,4,"different","0",54,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,5,5,185,"out-group",5,14,"0",54,44
"15604",32,3,2,"different","1",54,"sub-036","sub-036",2,4,1,NA,0,0,NA,1,NA,6,6,186,"out-group",6,32,"1",49,54
"15605",23,2,3,"different","0",65,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,7,7,187,"out-group",7,23,"0",65,37
"15606",24,2,4,"different","0",56,"sub-036","sub-036",2,5,1,NA,0,1,NA,1,NA,8,8,188,"out-group",8,24,"0",56,35
"15607",23,2,3,"different","0",59,"sub-036","sub-036",2,4,1,NA,0,1,NA,1,NA,9,9,189,"out-group",9,23,"0",59,62
"15608",12,1,2,"both_high","1",59,"sub-036","sub-036",2,1,NA,0,0,0,1,NA,0,10,10,190,"out-group",10,12,"1",52,59
"15609",31,3,1,"different","1",80,"sub-036","sub-036",1,2,1,NA,0,0,NA,1,NA,11,11,191,"out-group",11,31,"1",14,80
"15610",12,1,2,"both_high","0",61,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,12,12,192,"out-group",12,12,"0",61,54
"15611",13,1,3,"different","0",62,"sub-036","sub-036",1,2,1,NA,0,1,NA,1,NA,13,13,193,"out-group",13,13,"0",62,60
"15612",12,1,2,"both_high","0",89,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,14,14,194,"out-group",14,12,"0",89,61
"15613",42,4,2,"different","0",30,"sub-036","sub-036",4,5,0,NA,0,1,NA,0,NA,15,15,195,"out-group",15,42,"0",30,67
"15614",13,1,3,"different","1",34,"sub-036","sub-036",3,2,0,NA,0,0,NA,0,NA,16,16,196,"out-group",16,13,"1",49,34
"15615",31,3,1,"different","0",47,"sub-036","sub-036",3,2,0,NA,0,1,NA,0,NA,17,17,197,"out-group",17,31,"0",47,59
"15616",23,2,3,"different","1",27,"sub-036","sub-036",3,4,0,NA,0,0,NA,0,NA,18,18,198,"out-group",18,23,"1",68,27
"15617",43,4,3,"both_low","0",39,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,19,19,199,"out-group",19,43,"0",39,28
"15618",34,3,4,"both_low","1",39,"sub-036","sub-036",4,6,NA,0,0,0,-1,NA,0,20,20,200,"out-group",20,34,"1",69,39
"15619",43,4,3,"both_low","0",42,"sub-036","sub-036",4,6,NA,0,0,1,-1,NA,0,21,21,201,"out-group",21,43,"0",42,35
"15620",34,3,4,"both_low","1",37,"sub-036","sub-036",4,6,NA,0,0,0,-1,NA,0,22,22,202,"out-group",22,34,"1",18,37
"15621",14,1,4,"different","0",87,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,23,23,203,"out-group",23,14,"0",87,31
"15622",14,1,4,"different","0",68,"sub-036","sub-036",1,3,1,NA,0,1,NA,1,NA,24,24,204,"out-group",24,14,"0",68,46
"15623",12,1,2,"both_high","0",88,"sub-036","sub-036",1,1,NA,1,0,1,1,NA,1,25,25,205,"out-group",25,12,"0",88,56
